market_id,question,description,slug,active,closed,created_at,end_date,volume,liquidity,clob_token_ids,condition_id,keyword_match
241907,"Will Ukraine be a member state of the European Union by July 31, 2022?","This market will resolve to ""Yes"" if, by the resolution time of July 31, 2022 (11:59:59 PM ET), Ukraine is recognized as a regular member state of the European Union, and to ""No"" otherwise.

This market will be resolved based on official information from the European Commission and the European Parliament, primarily their press releases (https://europa.eu/newsroom/) and the official list of EU member states (https://european-union.europa.eu/principles-countries-history/country-profiles_en). 

Pl",will-ukraine-be-a-member-state-of-the-european-union-by-july-31-2022,True,True,,,20499.540111,89.152304,"[""112351306281635613552322921931087765145455635248743839525651585929769071356035"", ""73618320362232531694020103103866161740793664737567300878375561443920224528000""]",0x8460dcb3b23dc55c2c810cf8aca54f9bac5906dfcc1a91994e7f77f679b56b7c,ukraine
241911,UFC 272: Who will win - Rafael dos Anjos or Renato Moicano?,"This is a market on whether Rafael dos Anjos or Renato Moicano will win their UFC 272 bout, set to take place on March 5, 2022. 

If Rafael dos Anjos is declared the winner of this bout, this market will resolve to “dos Anjos”. 
If Renato Moicano is declared the winner of this bout, this market will resolve to “Moicano”.

If this fight is declared a draw, or if for any reason the match is not scored, postponed after March 12, or cancelled, this market will resolve 50-50.",ufc-272-who-will-win-rafael-dos-anjos-or-renato-moicano,True,True,,,1274.223902,0.000103,"[""80917621151856037664422067136197700540312109122668882539281713456030849001564"", ""19882044627567253391023436032890156294460090287233478148633822538074873559103""]",0x93e5215b23313d9247b01de4a658a0ebf72e538f28e45c63e594fc2e7c02fa39,nato
241917,"NBA: Who will win the Warriors vs. Lakers, scheduled for March 5 (8 PM ET)?","In the upcoming NBA game, scheduled for March 5:

If the Golden State Warriors win, the market will resolve to “Warriors.” 

If the Los Angeles Lakers win, the market will resolve to “Lakers.” 

If the game is not completed by March 12, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-the-warriors-vspt-lakers-scheduled-for-march-5-10-pm-et,True,True,,,2341.115266,200.000042,"[""40387618004520144922147104244205702474901862440934230328666808092362439770565"", ""20915552855635756378251704689147022899692759967050594081017876222205840589230""]",0xe98ec0c456fdb0ec4a8e72d1bb188c870cbb84a0bafe4a1dfd85bab23b19962c,war
241921,NBA: Will the Warriors beat the Lakers by more than 5.5 points in their March 5 (8 PM ET) matchup?,"In the upcoming NBA game, scheduled for March 5:

If the Golden State Warriors win by over 5.5 points, the market will resolve to “Yes”.

If the Los Angeles Lakers lose by less than 5.5 points or win, the market will resolve “No.” 

If the game is not completed by March 12 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-lakers-by-more-than-5pt5-points-in-their-march-5-10-pm-et-matchup,True,True,,,92683.808622,200.000062,"[""76842876721650771431822937714127517165159520174638621989328997829152306820282"", ""63419025784896713932341446584540217604660055795222618252657836588674700353870""]",0xda6108d01200023da3e68b46383164670d8242cbbe6f72eae8c46887cd393f8a,war
241923,NHL: Will the Senators beat the Coyotes by more than 1.5 goals in their March 5 matchup (4 PM ET)?,"In the upcoming NHL game, scheduled for March 5:

If the Ottawa Senators win by over 1.5 goals, the market will resolve to “Yes”.

If the Arizona Coyotes lose by less than 1.5 goals or win, the market will resolve “No.” 

If the game is not completed by March 12, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-senators-beat-the-coyotes-by-more-than-1pt5-goals-in-their-march-5-matchup-4-pm-et,True,True,,,1540.628261,200.000016,"[""4597713030900107796096486829462703758377647940359946608411433267093885886107"", ""111969337990528344991504680562586361740472998163438404674080969387463795120115""]",0x4a53b9d4a988ae75dc45dd4e4b549c61308d429092678c937ef960a3ace81754,nato
241935,NHL: Will the Golden Knights beat the Senators by more than 1.5 goals in their March 6 matchup (8 PM ET)?,"In the upcoming NHL game, scheduled for March 6:

If the Vegas Golden Knights win by over 1.5 goals, the market will resolve to “Yes”.

If the Ottawa Senators lose by less than 1.5 goals or win, the market will resolve “No.” 

If the game is not completed by March 13, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-golden-knights-beat-the-senators-by-more-than-1pt5-goals-in-their-march-6-matchup-8-pm-et,True,True,,,6305.027668,200.000059,"[""60185851920201347078136245715107925050175330064251488392493699700704761265890"", ""89824017042177587650035837010652197333992549715044550716031391102901432739956""]",0x2b501a40a2c33158bcefdbc0077a5aa1572e58b6bd7e9b89784cccd42122456d,nato
241939,"NBA: Who will win the Nuggets vs. Warriors, scheduled for March 7 (9 PM ET)?","In the upcoming NBA game, scheduled for March 7:

If the Denver Nuggets win, the market will resolve to “Nuggets.” 

If the Golden State Warriors win, the market will resolve to “Warriors.” 

If the game is not completed by March 14, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-the-nuggets-vspt-warriors-scheduled-for-march-7-9-pm-et,True,True,,,2728.246821,200.00047,"[""14108853391369596420698650250911450405110245789635379603952010879891759552271"", ""69447346132892217228438952083236711451234457715507233774351174207475394590441""]",0xae2abfd166d7cdc0631fc8ec1c89ad4f27042d78d59698bbc78e33f1fbb68622,war
241943,NBA: Will the Nuggets beat the Warriors by more than 8.5 points in their March 7 (9 PM ET) matchup?,"In the upcoming NBA game, scheduled for March 7:

If the Denver Nuggets win by over 8.5 points, the market will resolve to “Yes”.

If the Golden State Warriors lose by less than 8.5 points or win, the market will resolve “No.” 

If the game is not completed by March 14 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-nuggets-beat-the-warriors-by-more-than-8pt5-points-in-their-march-7-9-pm-et-matchup,True,True,,,60999.342155,0.00657,"[""60362291079856436568737773035045400450035390256929452895406296677757902719667"", ""31544512005176363592637801756750708801738032374874640370678212362822051479995""]",0x3b133d1ce5f9267b132ebeaa1a5bbefe20f31b26ff4fe5b098e3c6c0a7b6db17,war
241951,Will there be more than 4 million Ukrainian refugees by March 24?,"Per the UN, in the first week of the military offensive in Ukraine, ""more than a million refugees from Ukraine crossed borders into neighboring countries, and many more are on the move both inside and outside the country. They are in need of protection and support.""

This market asks if there will be more than 4,000,000 Ukrainian Refugee arrivals between February 24, 2022 and March 24, 2022. If there are 4,000,001 or more Ukrainian refugees as measured by the resolution source by March 24, 2022,",will-there-be-more-than-4-million-ukrainian-refugees-by-march-24,True,True,,,166050.625562,233.178797,"[""104575646861442018591571957845816862199389615317726283036920667589656069675560"", ""49759691604959537600445992447964581701642000523134703504593627077962869887676""]",0x194f86d21942137070b3504b9d8be809fd5df943079bf8f8a3ea5434e31a9fbe,ukraine
241953,Will Russian Chess Player Sergey Karjakin be removed or withdraw from the FIDE 2022 Candidates Tournament?,"FIDE has condemned Sergey Karjakin’s comments about supporting war in Ukraine on Twitter and have recommended a case regarding the comments to the Ethics and Disciplinary Commission (https://www.fide.com/news/1603).

If FIDE removes Sergey Karjakin from the 2022 Candidates Tournament, this market will resolve to ""Yes"". If Sergey Karjakin himself withdraws from the 2022 Candidates Tournament, this market will resolve to ""Yes"". If  Sergey Karjakin participates in the 2022 Candidates Tournament, th",will-russian-chess-player-sergey-karjakin-be-removed-or-withdraw-from-the-fide-2022-candidates-tournament,True,True,,,13075.998738,200.005217,"[""6543871533532352235236898438585712523307990606059826181959281340239059246670"", ""92611297408482521594337117327075935966871010890447145997951621025707095424212""]",0xbe15a4607e164485d858a914ae007449d30f517ba63e3b1bcff2e55b36821cdd,russia
241957,"Will Lisa Murkowski vote to confirm Ketanji Brown Jackson to SCOTUS by December 31, 2022?","This market asks whether United States Senator Lisa Murkowski will vote in favor of confirming Ketanji Brown Jackson to the Supreme Court of the United States (SCOTUS) by December 31, 2022.

If Lisa Murkowski votes in favor of confirming Ketanji Brown Jackson to the SCOTUS by December 31, 2022, 11:59:59 PM ET, this market will resolve to “Yes”. Otherwise, this market will resolve to “No”.

Outcomes of committee votes, hearings, reports, cloture votes, or other procedural votes will have no impac",will-lisa-murkowski-vote-to-confirm-ketanji-brown-jackson-to-scotus-by-december-31-2022,True,True,,,40484.750753,677.149671,"[""87485882928404948403592259000712537541929714968084345935366714826985712040343"", ""10173885795221933000609885328164920667310273274543895341264163680783233522785""]",0x87f96a324301f46c7ea5b562019c77289f57ef907538d26c66bc485f59752087,nato
241966,"NBA: Who will win the Warriors vs. Clippers, scheduled for March 8 (10 PM ET)?","In the upcoming NBA game, scheduled for March 8:

If the Golden State Warriors win, the market will resolve to “Warriors.” 

If the Los Angeles Clippers win, the market will resolve to “Clippers.” 

If the game is not completed by March 15, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-the-warriors-vspt-clippers-scheduled-for-march-8-10-pm-et,True,True,,,50917.381677,0.006527,"[""77856717027406277654261840729673654941319091062374696553614919545128519446369"", ""31151792598138000431303443351583602449908295828699768156131459043884331822635""]",0xd0255aa883f17472f5d8e6cf2b078f8a30994e5e8aac2dc25f382b45b7c4d98d,war
241970,NBA: Will the Warriors beat the Clippers by more than 7.5 points in their March 8 (10 PM ET) matchup?,"In the upcoming NBA game, scheduled for March 8:

If the Golden State Warriors win by over 7.5 points, the market will resolve to “Yes”.

If the Los Angeles Clippers lose by less than 7.5 points or win, the market will resolve “No.” 

If the game is not completed by March 15 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-clippers-by-more-than-7pt5-points-in-their-march-8-10-pm-et-matchup,True,True,,,27669.678931,200.000107,"[""24527527943709587077881118867180512429989169573875417507366243313157402816052"", ""96652008285497232410783895011716574735978460842911217379568855318674547831416""]",0x845810b50e955566345dcc79ca05832f2d83f52655633d5136bb9f8df92738ca,war
241974,"Will the AAA average US gas price reach $5 by March 31, 2022?","On March 8, 2022, US President Joseph Biden announced that the United States is ""banning all imports of Russian oil and gas and energy."" This is expected to increase US energy prices in general, including gas prices.

This market asks whether the average US regular gas price according to the American Automotive Association (AAA) will reach $5.000 by March 31, 2022.

If the average US regular gas price according to AAA reaches $5.000 (i.e. 5.000$ or more) by March 31, 2022, this market will resol",will-the-aaa-average-us-gas-price-reach-5-by-march-31-2022,True,True,,,4313.965188,200.000636,"[""17361911251732866633694875184115340291993280237642621214002524797579994824226"", ""75587351120839687386066224640057872631165316870878425918925821460440429189319""]",0x4fa16baa4712dece8a967d65c21fac70aa4ba2705bfa7442a4be4b672307db95,russia
